	60 	SILICH, Alina 	+1 	 RUS 	10 Jul 1996 	17 	412.50
	61 	SUN, Ziyue 	+8 	 CHN 	06 Jul 1996 	22 	406.25
	62 	SHYMANOVICH, Iryna 	-2 	 BLR 	30 Jun 1997 	21 	405.00
	63 	KALININA, Anhelina 	+3 	 UKR 	07 Feb 1997 	13 	400.00
	64 	DAIR, Asiya 	-2 	 KAZ 	25 Jan 1996 	42 	398.75
	65 	AKKERMAN, Marika 	-2 	 CAN 	07 Nov 1995 	48 	390.00
	66 	LOMBARDO, Beatrice 	+4 	 ITA 	15 Feb 1996 	20 	386.25
	67 	ADACHI, Mami 	-3 	 JPN 	18 Mar 1996 	25 	385.00
	68 	HIBI, Mayo 	-3 	 JPN 	03 Apr 1996 	7 	383.75
	69 	PETIT, Stephanie Mariel 	-2 	 ARG 	25 Aug 1996 	30 	381.25
	70 	ROUTLIFFE, Erin 	-11 	 CAN 	11 Apr 1995 	28 	377.50
	71 	KIICK, Allie 	0 	 USA 	30 Jun 1995 	12 	375.00
	72 	WALLACE, Isabelle 	0 	 GBR 	07 Sep 1996 	34 	375.00
	73 	LODIKOVA, Daria 	0 	 RUS 	25 May 1996 	32 	375.00
	74 	DART, Harriet 	0 	 GBR 	28 Jul 1996 	40 	372.50
	75 	KIRO, Lynn 	0 	 RSA 	06 Aug 1995 	15 	371.25
	76 	PAIRONE, Giulia 	+1 	 ITA 	21 Jan 1996 	21 	365.00
	77 	REDDY, Snehadevi S 	+1 	 IND 	13 Feb 1997 	16 	362.50
	78 	BLACK, Tornado Alicia 	+7 	 USA 	12 May 1998 	20 	358.75
	79 	OLIVARES LOPEZ, Macarena 	0 	 CHI 	28 Dec 1995 	25 	358.75
	80 	PEREZ, Ellen 	0 	 AUS 	10 Oct 1995 	15 	355.00
	81 	MIKULSKYTE, Justina 	+16 	 LTU 	06 Feb 1996 	32 	351.25
	82 	HATTINGH, Ilze 	-1 	 RSA 	22 Apr 1996 	32 	347.50
	83 	ZARAZUA, Renata 	0 	 MEX 	30 Sep 1997 	26 	342.50
	84 	CABRERA, Lizette 	0 	 AUS 	19 Dec 1997 	23 	342.50
	85 	MINNEN, Greetje 	+1 	 BEL 	14 Aug 1997 	31 	338.75
	86 	STEFFENSEN, Katrine Isabel 	+1 	 USA 	15 Mar 1996 	38 	337.50
	87 	SLIUSAR, Kateryna 	+9 	 UKR 	29 Nov 1997 	27 	336.25
	88 	FETT, Jana 	+10 	 CRO 	02 Nov 1996 	19 	333.75
	89 	CHIESA, Deborah 	0 	 ITA 	13 Jun 1996 	20 	332.50
	90 	LIU, Fangzhou 	0 	 CHN 	12 Dec 1995 	10 	331.25
	91 	VALDES, Rianna 	0 	 USA 	03 Sep 1996 	28 	327.50
	92 	BOURGUIGNON, Madison 	0 	 USA 	19 Sep 1997 	29 	327.50
	93 	PATIUK, Valeria 	-5 	 ISR 	11 May 1996 	31 	325.00
	94 	IVANOVA, Dasha 	-1 	 USA 	11 Oct 1996 	39 	323.75
	95 	LE ROUX, Madrie 	-1 	 RSA 	19 Apr 1995 	20 	323.75
	96 	SZLAVIKOVICS, Szabina 	+25 	 HUN 	05 Sep 1995 	33 	322.50
	97 	WANG, Yan 	-2 	 CHN 	01 Jan 1996 	28 	322.50
	98 	BOLSOVA ZADOINOV, Aliona 	+40 	 ESP 	06 Nov 1997 	22 	318.75
	99 	PETERSON, Rebecca 	-17 	 SWE 	06 Aug 1995 	23 	315.00
	100 	YEROLYMOS , Margot 	0 	 FRA 	19 Apr 1997 	30 	312.50
	101 	YOU, Xiaodi 	+2 	 CHN 	12 May 1996 	32 	312.50
	102 	BARZO, Lilla 	-1 	 HUN 	02 Sep 1996 	19 	311.25
	103 	GRIMM, Chiara 	-1 	 SUI 	28 Jan 1997 	27 	307.50
	104 	BAINS, Naiktha 	-5 	 AUS 	17 Dec 1997 	28 	305.00
	105 	BEKEFI, Bianka 	+2 	 HUN 	18 Mar 1997 	32 	303.75
	106 	ARCONADA, Usue Maitane 	-2 	 USA 	28 Oct 1998 	28 	300.00
	107 	FUENTES, Camila 	+1 	 MEX 	29 Sep 1995 	26 	288.75
	108 	LASKUTOVA, Ksenia 	+2 	 RUS 	29 Aug 1996 	29 	287.50
	109 	LIEBENS, Klaartje 	0 	 BEL 	11 Jan 1995 	31 	285.00
	110 	OKAMURA, Kyoka 	+1 	 JPN 	06 Oct 1995 	28 	281.25
	111 	KORASHVILI, Oleksandra 	-43 	 UKR 	01 Mar 1996 	15 	280.00
	112 	HERAZO GONZALEZ, Maria Fernanda 	0 	 COL 	22 Mar 1997 	23 	280.00
	113 	MCADOO, Rasheeda 	0 	 USA 	30 Jun 1995 	18 	280.00
	114 	SETHI, Simran Kaur 	0 	 IND 	24 Jun 1996 	26 	280.00
	115 	DASCALU, Nicoleta-Catalina 	0 	 ROU 	19 Dec 1995 	24 	277.50
	116 	GEUKENS, Britt 	0 	 BEL 	23 Feb 1996 	38 	276.25
	117 	NEFFA DE LOS RIOS, Ana Paula 	0 	 PAR 	17 Jan 1997 	27 	276.25
	118 	FANNING, Emily 	-12 	 NZL 	13 Jun 1995 	25 	275.00
	119 	VAZQUEZ, Cassandra 	0 	 MEX 	11 May 1996 	30 	275.00
	120 	TEICHMANN, Jil Belen 	0 	 SUI 	15 Jul 1997 	27 	272.50
	121 	MADCUR, Ana 	+1 	 ARG 	19 Jul 1996 	24 	271.25
	122 	RYCHAGOVA, Anastasiya 	+1 	 RUS 	14 Jan 1997 	21 	271.25
	123 	POTOCNIK, Nina 	+1 	 SLO 	12 Jan 1997 	26 	270.00
	124 	RUSH, Lana 	+1 	 GBR 	09 Feb 1997 	39 	268.75
	125 	VAJDOVA, Natalia 	-7 	 SVK 	26 Apr 1995 	25 	267.50
	126 	APONASENKO, Vasilisa 	0 	 RUS 	22 Oct 1996 	41 	267.50
	127 	KIM, Dabin 	0 	 KOR 	02 Jan 1997 	28 	265.00
	128 	PLEWS, Jazzi 	0 	 GBR 	28 Feb 1998 	24 	263.75
	129 	TJANDRAMULIA, Olivia 	0 	 AUS 	11 May 1997 	23 	262.50
	130 	MILOVANOVIC, Dzina 	0 	 SRB 	24 Jul 1996 	26 	262.50
	131 	FRIDMAN, Olga 	0 	 UKR 	30 Sep 1998 	18 	257.50
	132 	STEFKOVA, Barbora 	0 	 CZE 	04 Apr 1995 	15 	255.00
	133 	KOVAL, Anna 	-28 	 RUS 	14 Oct 1996 	19 	255.00
	134 	CABAJ AWAD, Jacqueline 	-1 	 SWE 	28 Jan 1996 	19 	253.75
	135 	RUSE, Elena Gabriela 	-1 	 ROU 	06 Nov 1997 	24 	253.75
	136 	LIANG, Gloria 	-1 	 CAN 	16 Oct 1996 	18 	250.00
	137 	BONDAR, Anna 	0 	 HUN 	27 May 1997 	27 	250.00
	138 	SIMPSON, Jessica 	+1 	 RSA 	19 Jun 1995 	27 	248.75
	139 	MORTAGY, Hana 	+2 	 EGY 	17 Jun 1998 	26 	247.50
	140 	HIVES, Zoe 	+2 	 AUS 	24 Oct 1996 	18 	246.25
	141 	YE, Qiu Yu 	-5 	 CHN 	29 Nov 1997 	16 	246.25
	142 	BLANCO, Carmen 	+2 	 VEN 	25 Jul 1995 	24 	245.00
	143 	BHOSALE, Rutuja 	+2 	 IND 	27 Mar 1996 	16 	245.00
	144 	GAMARRA MARTINS, Ingrid 	+2 	 BRA 	22 Aug 1996 	28 	243.75
	145 	STANIKOVA, Monika 	+9 	 SVK 	06 Mar 1996 	21 	242.50
	146 	MCCARTHY, Kaitlyn 	+1 	 USA 	04 Dec 1997 	15 	242.50
	147 	WAGLAND, Danielle 	+3 	 AUS 	20 Jul 1995 	20 	238.75
	148 	FRENKEL, Nicole 	+9 	 USA 	29 Apr 1998 	20 	238.75
	149 	HALBAUER, Ellie 	+2 	 USA 	10 Jul 1997 	24 	238.75
	150 	BRESCIA, Georgia 	+2 	 ITA 	08 Feb 1996 	24 	238.75
	151 	PEREZ-GARCIA, Maria Paulina 	+2 	 COL 	10 Jan 1996 	40 	237.50
	152 	SHISHKINA, Maria 	-12 	 KAZ 	22 Jul 1998 	13 	237.50
	153 	GALFI, Dalma 	+5 	 HUN 	13 Aug 1998 	24 	237.50
	154 	SHAYDULLINA, Sabina 	+1 	 RUS 	07 Feb 1996 	27 	237.50
	155 	NORRIS, Marie 	-7 	 USA 	11 Jun 1997 	30 	236.25
	156 	SUTJIADI, Aldila 	-13 	 INA 	02 May 1995 	26 	235.00
	157 	ARTIGA HENRIQUEZ, Jennifer Paola 	-1 	 ESA 	08 Aug 1995 	28 	235.00
	158 	XUN, Fang Ying 	-9 	 CHN 	14 Jan 1995 	32 	232.50
	159 	YADLAPALLI, Pranjala 	0 	 IND 	30 Mar 1999 	19 	232.50
	160 	KURZ, Karoline 	0 	 AUT 	21 May 1996 	39 	232.50
	161 	SCHOLL, Chalena 	0 	 USA 	18 Aug 1995 	12 	230.00
	162 	RUHRIG, Georgiana 	0 	 AUS 	21 Jul 1995 	19 	227.50
	163 	JACOBS, Lesedi Sheya 	0 	 NAM 	01 Oct 1997 	34 	226.25
	164 	HON, Priscilla 	0 	 AUS 	10 May 1998 	18 	225.00
	165 	HOFER, Verena 	+28 	 ITA 	02 Sep 1997 	12 	225.00
	166 	PEDDI REDDY, Sri Vaishnavi 	0 	 IND 	04 Oct 1995 	23 	225.00
	167 	ROSATELLO, Camilla 	0 	 ITA 	28 May 1995 	14 	223.75
	168 	KOCH, Janet 	0 	 RSA 	12 Feb 1996 	30 	222.50
	169 	ZAGORAC, Eva 	+1 	 SLO 	15 Nov 1995 	27 	220.00
	170 	STOLMAR, Rebeka 	-1 	 HUN 	26 Feb 1997 	33 	218.75
	171 	TERZIYSKA, Julia 	0 	 BUL 	05 Mar 1996 	15 	218.75
	172 	PORTER, Peggy 	0 	 USA 	10 Nov 1995 	20 	217.50
	173 	MARKOVIC, Mina 	0 	 SRB 	03 Jan 1996 	24 	216.25
	174 	BAQUERIZO, Rafaella 	0 	 ECU 	25 Mar 1998 	29 	215.00
	175 	GRINCHISHINA, Alexandra 	+17 	 KAZ 	22 Oct 1995 	30 	215.00
	176 	ZOVINCOVA, Vendula 	-1 	 CZE 	15 Apr 1997 	30 	215.00
	177 	CHANG, Ya-Ting 	-1 	 TPE 	26 Jul 1997 	26 	215.00
	178 	GORCHES, Constanza 	-1 	 MEX 	05 Feb 1998 	32 	213.75
	179 	BROGAN, Anna 	+2 	 GBR 	04 Aug 1997 	34 	213.75
	180 	SHAULSKAYA, Anastasia 	-2 	 RUS 	25 Apr 1997 	30 	212.50
	181 	MIROSHNICHENKO, Veronica 	-2 	 RUS 	19 Nov 1997 	42 	212.50
	182 	NEFEDOVA, Anastasia 	-2 	 RUS 	17 Oct 1997 	31 	212.50
	183 	ZLATEVA, Dessislava 	-1 	 BUL 	15 Apr 1997 	28 	211.25
	184 	DE SANTIS, Gabriella 	-1 	 VEN 	01 Nov 1995 	19 	210.00
	185 	HERDZELAS, Dea 	-1 	 BIH 	07 Nov 1996 	13 	210.00
	186 	BLINKOVA, Anna 	-1 	 RUS 	10 Sep 1998 	16 	210.00
	187 	GATICA, Barbara 	-1 	 CHI 	16 Aug 1996 	28 	207.50
	188 	PIROK, Alexa 	-1 	 HUN 	01 Oct 1996 	33 	207.50
	189 	HOBGARSKI, Katharina 	-1 	 GER 	18 Jun 1997 	21 	207.50
	190 	URZHUMOVA, Valeriya 	-1 	 RUS 	06 May 1997 	12 	206.25
	191 	GHITESCU, Andreea 	-1 	 ROU 	10 Mar 1997 	29 	206.25
	192 	LYSAKOVA, Antonina 	-1 	 RUS 	16 May 1997 	30 	205.00
	193 	SORRIBES TORMO, Sara 	+1 	 ESP 	08 Oct 1996 	4 	203.75
	194 	FABIAN, Luca 	+1 	 HUN 	05 Aug 1995 	41 	203.75
	195 	DE VROOME, Indy 	+1 	 NED 	21 May 1996 	10 	202.50
	196 	PODOROSKA, Nadia 	+1 	 ARG 	10 Feb 1997 	10 	202.50
	197 	TAYLOR, Gabriella 	+1 	 GBR 	07 Mar 1998 	20 	201.25
	198 	OTTOMANO, Sara 	+1 	 SUI 	06 Mar 1996 	37 	200.00
	199 	ZHANG, Yukun 	+1 	 CHN 	25 Dec 1995 	33 	200.00
	200 	HEINOVA, Simona 	+1 	 CZE 	28 May 1997 	29 	200.00
	201 	RUDER-HOOK, Mira 	+1 	 USA 	23 Apr 1996 	20 	200.00
	202 	VAN ZYL, Theresa Alison 	+2 	 RSA 	20 Sep 1996 	29 	198.75
	203 	DEAGOSTINI, Margaux 	0 	 SUI 	16 Nov 1996 	27 	198.75
	204 	GRABHER, Julia 	+31 	 AUT 	02 Jul 1996 	27 	198.75
	205 	QOSTAL, Lina 	0 	 MAR 	11 Mar 1997 	23 	198.75
	206 	MIYAZAKI, Yuriko 	0 	 JPN 	11 Nov 1995 	26 	197.50
	207 	MARGULIS, Marina 	0 	 RUS 	05 Jun 1996 	27 	197.50
	208 	BRADY, Jennifer 	0 	 USA 	12 Apr 1995 	16 	196.25
	209 	GORDON, Michaela 	+16 	 USA 	26 Jul 1999 	14 	196.25
	210 	PAOLINI, JASMINE 	-1 	 ITA 	04 Jan 1996 	25 	195.00
	211 	ALVARO, Ivone 	-1 	 POR 	04 Nov 1996 	26 	193.75
	212 	KOBAYASHI, Miki 	-1 	 JPN 	16 Apr 1995 	28 	192.50
	213 	TOLIBOVA, Sadafmoh 	-1 	 BLR 	16 Jun 1996 	30 	192.50
	214 	HUANG, En-Pei 	-1 	 TPE 	02 Jan 1998 	28 	192.50
	215 	CHONG, Eudice 	-1 	 HKG 	22 Apr 1996 	22 	192.50
	216 	FEDORYSHYN, Anastasiya 	-1 	 UKR 	29 Apr 1997 	30 	192.50
	217 	STITELER, Alexandria 	-1 	 USA 	11 May 1996 	26 	191.25
	218 	KANG, Jia Qi 	-1 	 CHN 	19 Jul 1997 	24 	191.25
	219 	XUE, Jiayuan 	-1 	 CHN 	22 Aug 1996 	30 	188.75
	220 	HOURIGAN, Paige Mary 	-1 	 NZL 	03 Feb 1997 	17 	188.75
	221 	MOMKOONTHOD, Tamachan 	-1 	 THA 	14 Apr 1997 	34 	188.75
	222 	IAKOVLEVA, Anna 	-1 	 RUS 	02 Dec 1997 	26 	188.75
	223 	STADLER, Nina 	0 	 SUI 	11 Oct 1995 	34 	187.50
	224 	SLAVICA, Lana 	+9 	 CRO 	14 Dec 1997 	34 	187.50
	225 	STOLLAR, Fanny 	-1 	 HUN 	12 Nov 1998 	11 	187.50
	226 	KUZMOVA, Viktoria 	+33 	 SVK 	11 May 1998 	24 	187.50
	227 	YU, Yuanyi 	-1 	 CHN 	01 Jan 1995 	34 	187.50
	228 	MOROZOVA, Alexandra 	-1 	 USA 	24 Feb 1995 	27 	185.00
	229 	JOKIC, KATARINA 	-1 	 BIH 	19 Apr 1998 	13 	185.00
	230 	PLIPUECH, Plobrung 	-1 	 THA 	19 Nov 1997 	36 	185.00
	231 	KEMPEN, Magali 	-1 	 BEL 	30 Nov 1997 	22 	185.00
	232 	VAN DIJKMAN, Inger 	-1 	 NED 	25 Sep 1996 	17 	185.00
	233 	JOROVIC, Ivana 	-1 	 SRB 	03 May 1997 	14 	183.75
	234 	ATIK, Rita 	0 	 MAR 	22 Oct 1997 	17 	183.75
	235 	ZABIROVA, Adeliya 	+1 	 RUS 	19 Jul 1998 	27 	182.50
	236 	VIAS, Ines Karmen 	+1 	 USA 	15 Jun 1997 	14 	182.50
	237 	SUETRONG, Thanthita 	+1 	 THA 	22 Jul 1996 	26 	182.50
	238 	SERBAN, Raluca Georgiana 	+1 	 ROU 	17 Jun 1997 	26 	182.50
	239 	VIDAL, Leticia Garcia 	+1 	 BRA 	13 Mar 1997 	33 	181.25
	240 	STOKKE, Melanie 	+1 	 NOR 	01 Oct 1996 	36 	181.25
	241 	STRESNAKOVA, Katarina 	+26 	 SVK 	29 Jun 1997 	18 	178.75
	242 	VIKHLYANTSEVA, Natalia 	+1 	 RUS 	16 Feb 1997 	19 	178.75
	243 	ARMITANO, Mathilde 	+13 	 FRA 	04 Jun 1997 	28 	177.50
	244 	ZHENG, Wushuang 	+110 	 CHN 	29 Nov 1998 	17 	177.50
	245 	DOSHI, Rheeya 	-1 	 SIN 	24 Apr 1996 	35 	173.75
	246 	PONOMAR, Lisa 	0 	 GER 	21 May 1997 	31 	172.50
	247 	HARTONO, Arianne 	0 	 NED 	21 Apr 1996 	20 	172.50
	248 	SUN, Xu Liu 	-83 	 CHN 	07 Mar 1995 	14 	171.25
	249 	DOYLE, Caroline 	-27 	 USA 	15 Mar 1996 	12 	170.00
	250 	DI FILIPPO, Colomba 	-2 	 CHI 	21 Mar 1996 	30 	170.00
	251 	BIRRELL, Kimberly 	-2 	 AUS 	29 Apr 1998 	17 	170.00
	252 	DOKEY, Gulnaz 	-2 	 KAZ 	02 Jan 1995 	29 	170.00
	253 	VOROBJOVA, Tatjana 	-2 	 EST 	26 Jul 1996 	34 	170.00
	254 	CHRISTIE, Freya 	-2 	 GBR 	08 Nov 1997 	30 	170.00
	255 	GUO, Xiao Xuan 	+15 	 CHN 	04 Jul 1995 	22 	168.75
	256 	BHATIA, Riya 	-3 	 IND 	24 Sep 1997 	26 	168.75
	257 	SHARIFOVA, Ksenija 	-2 	 RUS 	01 May 1996 	17 	167.50
	258 	GUBANOVA, Yekaterina 	-1 	 KAZ 	19 Dec 1996 	34 	167.50
	259 	PISLAK, Manca 	+12 	 SLO 	09 Sep 1997 	19 	167.50
	260 	JOVIC, Nikolina 	-2 	 SRB 	07 Apr 1998 	21 	167.50
	261 	POTHOFF, Maddie 	-1 	 USA 	17 Nov 1997 	18 	166.25
	262 	ANDREWS, Gabrielle Faith 	-1 	 USA 	23 Dec 1996 	8 	166.25
	263 	MIHALIKOVA, Tereza 	-1 	 SVK 	02 Jun 1998 	21 	165.00
	264 	SILAKUL, Chanikarn 	-1 	 THA 	05 Aug 1995 	36 	165.00
	265 	CRISTIAN , Jaqueline Adina 	-1 	 ROU 	05 Jun 1998 	30 	165.00
	266 	CORTES, Jessica 	-1 	 MEX 	11 Feb 1995 	34 	165.00
	267 	DUBAVETS, Palina 	+1 	 BLR 	17 Dec 1996 	19 	163.75
	268 	ALESHCHEVA, Vera 	+1 	 RUS 	30 Jun 1997 	29 	162.50
	269 	BOVY , Margaux 	+3 	 BEL 	28 Sep 1997 	15 	162.50
	270 	SAFRONENKA, Anita 	+4 	 BLR 	18 Dec 1995 	27 	160.00
	271 	TUOMI, Tanja 	+4 	 FIN 	04 May 1996 	33 	160.00
	272 	CHERNYSHKOVA, Daria 	+4 	 RUS 	23 Feb 1996 	20 	160.00
	273 	YAN, Ruyu 	-31 	 CHN 	12 Jun 1996 	14 	160.00
	274 	MIHAILA, Ana Bianca 	+3 	 ROU 	05 Oct 1996 	26 	158.75
	275 	LIDKOVSKAYA, Irina 	+3 	 RUS 	21 Jan 1996 	28 	158.75
	276 	POSPELOVA, Aleksandra 	+3 	 RUS 	22 Apr 1998 	15 	158.75
	277 	WILLIAMS, Claudia 	+3 	 NZL 	29 Feb 1996 	23 	158.75
	278 	SHAO, Yijia 	+49 	 CHN 	09 Jan 1997 	17 	158.75
	279 	TANPOCO, Maika Jae 	+2 	 PHI 	27 Oct 1995 	28 	157.50
	280 	MARC, Masa 	+2 	 SLO 	04 Nov 1995 	19 	157.50
	281 	MORDERGER, Tayisiya 	+2 	 GER 	07 Mar 1997 	13 	157.50
	282 	KALINSKAYA, Anna 	+2 	 RUS 	02 Dec 1998 	8 	157.50
	283 	VAIDYA, Ria 	+2 	 SIN 	08 Dec 1996 	35 	157.50
	284 	KRUZHKOVA, Daria 	+54 	 RUS 	07 May 1998 	14 	157.50
	285 	LEDUC, Marie-Alexandre 	+1 	 CAN 	24 Sep 1997 	18 	156.25
	286 	PROKOPUIK, Alexis 	+1 	 CAN 	25 Sep 1996 	32 	155.00
	287 	MARINKOVIC, Bojana 	+2 	 SRB 	30 Oct 1996 	38 	155.00
	288 	GOMIDE, Julia Mansano 	+2 	 BRA 	26 Feb 1997 	24 	153.75
	289 	TOPSEL, Muge 	+2 	 TUR 	16 Feb 1997 	28 	153.75
	290 	SIMONELLI, Alessandra 	+53 	 ITA 	19 Jan 1998 	19 	152.50
	291 	SCHOLSEN, Helene 	+1 	 BEL 	09 Jan 1996 	23 	152.50
	292 	GRIFFIN, Alannah 	+1 	 GBR 	08 Dec 1996 	32 	152.50
	293 	FRIEDEL, Jenna 	+1 	 USA 	21 Oct 1997 	15 	152.50
	294 	MURTA, Ines 	+1 	 POR 	31 May 1997 	23 	151.25
	295 	GOMEZ, Rafaela 	+1 	 ECU 	07 Apr 1997 	28 	151.25
	296 	ASGHAR, Jasmine Amber 	+4 	 GBR 	08 Sep 1997 	23 	150.00
	297 	MA, Ka Man Carina 	0 	 HKG 	17 Aug 1995 	36 	150.00
	298 	MELOUNOVA, PETRA 	0 	 CZE 	14 Jul 1997 	25 	150.00
	299 	HORVIT, Mia 	0 	 USA 	23 Jul 1997 	20 	148.75
	300 	NJOZE, Mirabelle 	+25 	 GBR 	05 Feb 1997 	23 	148.75
	301 	INGLIS, Maddison 	+1 	 AUS 	14 Jan 1998 	24 	147.50
	302 	MICHIELS, Morgane 	+1 	 BEL 	02 Feb 1997 	25 	146.25
	303 	GRACI, Elysse 	+1 	 USA 	10 Sep 1996 	26 	146.25
	304 	LI, Huijie 	-3 	 CHN 	14 Jun 1996 	24 	146.25
	305 	KARAMANOLEVA, Aleksandra 	-51 	 BUL 	14 Nov 1996 	7 	146.25
	306 	ZIMMERMANN, Kimberley 	-61 	 BEL 	09 Nov 1995 	8 	145.00
	307 	RUIZ, Daniela 	0 	 BOL 	05 May 1997 	18 	145.00
	308 	KOTELESOVA, Barbara 	-20 	 SVK 	12 May 1996 	22 	145.00
	309 	PIETROIU, Ioana Diana 	-1 	 ROU 	17 Feb 1998 	15 	145.00
	310 	PEREZ-GARCIA, Paula Andrea 	-1 	 COL 	10 Jan 1996 	33 	143.75
	311 	KAN, Victoria 	-1 	 RUS 	03 Aug 1995 	5 	142.50
	312 	MORDERGER, Yana 	-1 	 GER 	07 Mar 1997 	13 	142.50
	313 	HERLINA, Efriliya 	-1 	 INA 	24 Apr 1995 	24 	142.50
	314 	YEPISHEVA, Anastasiya 	-1 	 KAZ 	22 Apr 1996 	26 	142.50
	315 	PRIBYLOVA, Anastasia 	+16 	 RUS 	12 Feb 1996 	22 	142.50
	316 	BESSONOVA, Vera 	-2 	 RUS 	11 Dec 1995 	31 	142.50
